"Common","Scientific","Functional","Native","Year","Quadrat","Cover","Station"
"Indian wheat",NA,"Annual grass","Unknown native status",2013-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2013-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2013-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2014-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2014-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2014-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2014-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2015-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2015-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2015-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Indian wheat",NA,"Annual grass","Unknown native status",2015-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2021-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2021-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2021-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2018-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2018-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2018-11-01,"1R",0.5,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2018-11-01,"2R",0.5,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2014-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2014-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2014-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2014-11-01,"2R",0.5,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2015-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2015-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2015-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2015-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2021-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2021-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2021-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2018-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2018-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2018-11-01,"1R",0.5,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2018-11-01,"2R",0.5,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-03-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2013-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2013-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2013-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2013-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2013-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2014-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2014-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2014-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2014-11-01,"2R",0.5,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2015-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2015-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2015-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2015-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2021-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2021-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2021-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2018-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2018-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2018-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2018-11-01,"2R",0.5,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-03-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2013-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2013-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2013-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2013-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2013-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2014-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2014-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2014-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2014-11-01,"2R",0.5,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2015-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2015-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2015-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Spreading fantails","Sida abutifolia","Perennial forb","Invasive",2015-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2021-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2021-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2021-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2018-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2018-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2018-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2018-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-03-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2013-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2013-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2013-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2013-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2013-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2014-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2014-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2014-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2014-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2015-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2015-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2015-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Ragweed","Ambrosia confertiflora","Perennial forb","Native",2015-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2021-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2021-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2021-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2021-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2018-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2018-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2018-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2018-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-03-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-03-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-03-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-03-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-03-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-03-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"2L",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"1L",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"1R",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"2R",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2012-11-01,"3R",0,"Channel 21_Station 11 + 24 BAF"
"Slender janusia","Janusia gracilis","Perennial forb","Native",2013-11-01,"3L",0,"Channel 21_Station 11 + 24 BAF"
